trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.7, 'e': 0.7545052480160395}",20,0,-126.28476118685182,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
552,False,"{'a': 0.7, 'e': 0.9998736550285288}",30,0,-106.15418596175067,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
553,False,"{'a': 0.7, 'e': 0.7749858586242873}",25,0,-66.7466083444876,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
554,False,"{'a': 0.7, 'e': 0.18561010342097684}",20,1,27.346439398304884,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.7, 'e': 0.4910609836591339}",35,15,-30.053038906855452,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
556,False,"{'a': 0.7, 'e': 0.936778417084777}",20,0,-131.564903418348,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
557,False,"{'a': 0.7, 'e': 0.9419143233889231}",25,0,-141.0783926540763,"{0: 11, 1: 6, 2: 5, 3: 2, 4: 1}",0
558,False,"{'a': 0.7, 'e': 0.5040532055859825}",25,1,-101.83660788786709,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 1}",1
559,False,"{'a': 0.7, 'e': 0.17087201085263404}",25,3,27.53686807831779,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.7, 'e': 0.7654334506384766}",20,0,-60.323596423465816,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
561,False,"{'a': 0.7, 'e': 0.9999995783614131}",20,0,-77.0105299736922,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
562,False,"{'a': 0.7, 'e': 0.7642502789565567}",35,0,-163.1189209824172,"{0: 21, 1: 5, 2: 6, 3: 1, 4: 2}",0
563,False,"{'a': 0.7, 'e': 0.16906213161842473}",30,22,7.669820599015303,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.7, 'e': 0.5056385778885262}",25,0,-89.03262060801974,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
565,False,"{'a': 0.7, 'e': 0.9425295633938082}",20,0,-220.41565812817674,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 4}",0
566,False,"{'a': 0.7, 'e': 0.9361341678042668}",20,0,-98.79002646484552,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
567,False,"{'a': 0.7, 'e': 0.4894602455965251}",20,0,-105.46803158220679,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
568,False,"{'a': 0.7, 'e': 0.18741447814256135}",20,10,17.177481320211125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.7, 'e': 0.7761452443792031}",25,17,-4.373925318705551,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.7, 'e': 0.9998427745803359}",20,14,-0.9107070249360825,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
571,False,"{'a': 0.7, 'e': 0.7532986249220074}",20,0,-41.19855363771225,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
572,False,"{'a': 0.7, 'e': 0.1524663613471663}",25,3,-23.678001156102678,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
573,False,"{'a': 0.7, 'e': 0.5200732143218575}",20,6,-18.619285322083055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
574,False,"{'a': 0.7, 'e': 0.9480142309271818}",25,0,-122.71685771848607,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
575,False,"{'a': 0.7, 'e': 0.9300893415964714}",35,0,-159.89459508555458,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
576,False,"{'a': 0.7, 'e': 0.4747289018660834}",25,3,-45.33884705120639,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
577,False,"{'a': 0.7, 'e': 0.2039039582556274}",20,1,-21.32722369426948,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
578,False,"{'a': 0.7, 'e': 0.7866376007224846}",25,0,-83.28474817125597,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
579,False,"{'a': 0.7, 'e': 0.9994032880179985}",20,7,-93.44248675359617,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 2}",1
580,False,"{'a': 0.7, 'e': 0.742133992851483}",25,0,-69.32547604111488,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
581,False,"{'a': 0.7, 'e': 0.13582748468341266}",35,12,-2.286721864211195,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
582,False,"{'a': 0.7, 'e': 0.5343608118942577}",20,10,12.398744044476933,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.7, 'e': 0.9532308690200586}",30,0,-159.76835428280665,"{0: 18, 1: 0, 2: 8, 3: 3, 4: 1}",0
584,False,"{'a': 0.7, 'e': 0.923781553802547}",20,0,-24.906997815184816,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
585,False,"{'a': 0.7, 'e': 0.4598633393467112}",25,0,-34.28748853805923,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
586,False,"{'a': 0.7, 'e': 0.22033578916674343}",25,8,30.24502464048152,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.7, 'e': 0.7969075531934063}",20,0,-4.040349341865911,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.7, 'e': 0.9986812429292177}",20,0,-61.48104082071688,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
589,False,"{'a': 0.7, 'e': 0.730759539290557}",25,0,-91.70625586905406,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
590,False,"{'a': 0.7, 'e': 0.11915020589072603}",25,3,25.49513874750804,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.7, 'e': 0.5484973311127964}",20,12,-21.883278831426104,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
592,False,"{'a': 0.7, 'e': 0.958178002786765}",20,0,-193.30276698934787,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
593,False,"{'a': 0.7, 'e': 0.9172125878058417}",20,0,-24.029116220897464,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
594,False,"{'a': 0.7, 'e': 0.4448677609378201}",25,3,-22.776206207069954,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
595,False,"{'a': 0.7, 'e': 0.23670532514981996}",30,13,-41.83054363299112,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
596,False,"{'a': 0.7, 'e': 0.8069521981967213}",25,0,-133.3921726710326,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
597,False,"{'a': 0.7, 'e': 0.9976768434558045}",30,0,-179.13111908896943,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
598,False,"{'a': 0.7, 'e': 0.7191784801069367}",20,0,-25.032783749127983,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
599,False,"{'a': 0.7, 'e': 0.10243924009005281}",20,0,4.664191117456966,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
600,False,"{'a': 0.7, 'e': 0.5624787751985085}",35,11,-11.909726177373528,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 0}",1
601,False,"{'a': 0.7, 'e': 0.962854233537859}",30,0,-134.9900098507271,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
602,False,"{'a': 0.7, 'e': 0.9103843008319572}",20,0,-88.74922913013464,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",1
603,False,"{'a': 0.7, 'e': 0.42974640629770194}",35,6,-25.159589177297764,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 1}",1
604,False,"{'a': 0.7, 'e': 0.25300793809118527}",30,14,-12.245435769398764,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
605,False,"{'a': 0.7, 'e': 0.8167686958377396}",20,0,-27.570318951423452,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
606,False,"{'a': 0.7, 'e': 0.9963903735688433}",35,0,-268.08550549569804,"{0: 18, 1: 1, 2: 10, 3: 3, 4: 3}",0
607,False,"{'a': 0.7, 'e': 0.7073940895814802}",25,0,-132.8005113161217,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
608,False,"{'a': 0.7, 'e': 0.08569931192640445}",20,13,15.008442042622194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.7, 'e': 0.5763011912163454}",20,0,-48.17248612156527,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
610,False,"{'a': 0.7, 'e': 0.9672582391755589}",35,0,-113.62492369684675,"{0: 19, 1: 8, 2: 7, 3: 1, 4: 0}",0
611,False,"{'a': 0.7, 'e': 0.9032986234235769}",20,0,-89.15555456116621,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
612,False,"{'a': 0.7, 'e': 0.4145035506451664}",20,13,-1.3512480323857092,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.7, 'e': 0.26923901879829926}",20,3,-1.7340445588932327,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.7, 'e': 0.8263542707252117}",25,15,-33.475120242429576,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
615,False,"{'a': 0.7, 'e': 0.9948221969884056}",25,0,-99.015286239808,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
616,False,"{'a': 0.7, 'e': 0.6954096994823156}",25,0,-8.863620824531013,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
617,False,"{'a': 0.7, 'e': 0.06893515423341055}",25,13,22.37392591714228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.7, 'e': 0.5899606711929639}",20,0,-68.49510252631629,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
619,False,"{'a': 0.7, 'e': 0.971388774567522}",30,0,-108.93001120970843,"{0: 17, 1: 6, 2: 4, 3: 3, 4: 0}",0
620,False,"{'a': 0.7, 'e': 0.8959575588946699}",35,7,-142.84272230819295,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 3}",1
621,False,"{'a': 0.7, 'e': 0.3991435035506179}",35,17,-90.85434381651193,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
622,False,"{'a': 0.7, 'e': 0.2853939783025669}",25,0,-26.86270585843472,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",1
623,False,"{'a': 0.7, 'e': 0.8357062127561363}",30,13,-51.969376190123214,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
624,False,"{'a': 0.7, 'e': 0.992972757080724}",25,1,-35.42351575451549,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 1}",1
625,False,"{'a': 0.7, 'e': 0.6832286981228965}",30,0,-104.29042219670343,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
626,False,"{'a': 0.7, 'e': 0.05215150669499209}",20,0,30.22594810443048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
627,False,"{'a': 0.7, 'e': 0.603453353221337}",20,11,-5.602975929790334,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.7, 'e': 0.9752446718989337}",30,0,-211.2627749502842,"{0: 11, 1: 7, 2: 9, 3: 1, 4: 2}",0
629,False,"{'a': 0.7, 'e': 0.8883631827641247}",30,0,-148.46127778923224,"{0: 18, 1: 7, 2: 1, 3: 2, 4: 2}",0
630,False,"{'a': 0.7, 'e': 0.3836706077176726}",25,8,10.926095415155807,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
631,False,"{'a': 0.7, 'e': 0.3014682491569857}",20,0,7.47988021979544,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
632,False,"{'a': 0.7, 'e': 0.8448218778817852}",20,2,-10.636485019466653,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.7, 'e': 0.9908425767328137}",20,0,-136.5149125106529,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
634,False,"{'a': 0.7, 'e': 0.6708545294040771}",25,0,-51.22505348354826,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
635,False,"{'a': 0.7, 'e': 0.035353114505380104}",20,6,27.093511967394704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.7, 'e': 0.6167754225528066}",25,2,-85.32526813477473,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 1}",1
637,False,"{'a': 0.7, 'e': 0.9788248410025955}",20,0,-183.0082115032048,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
638,False,"{'a': 0.7, 'e': 0.8805176421688412}",20,5,-126.46225011455243,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 2}",1
639,False,"{'a': 0.7, 'e': 0.36808923775541147}",25,0,-56.59013319398615,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
640,False,"{'a': 0.7, 'e': 0.3174572867274317}",25,6,-12.211996210689318,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
641,False,"{'a': 0.7, 'e': 0.853698688855379}",35,0,-90.92124268965205,"{0: 24, 1: 3, 2: 7, 3: 0, 4: 1}",0
642,False,"{'a': 0.7, 'e': 0.9884322582046768}",20,0,-76.95943144973752,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
643,False,"{'a': 0.7, 'e': 0.658290691840258}",20,0,-96.25153128852206,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
644,False,"{'a': 0.7, 'e': 0.018544727027576896}",20,13,11.559299828095293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.7, 'e': 0.6299231126755263}",20,0,-93.08416354604287,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
646,False,"{'a': 0.7, 'e': 0.9821282696672025}",25,0,-115.72393632784332,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
647,False,"{'a': 0.7, 'e': 0.8724231552568299}",35,0,-133.81020046571032,"{0: 19, 1: 4, 2: 10, 3: 2, 4: 0}",0
648,False,"{'a': 0.7, 'e': 0.3524037989413476}",20,0,-37.8523836041344,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
649,False,"{'a': 0.7, 'e': 0.333356570477498}",20,0,-22.999466103444266,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
650,False,"{'a': 0.7, 'e': 0.862334135960683}",30,0,-122.18930708985702,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
651,False,"{'a': 0.7, 'e': 0.9857424829590016}",25,0,-194.692923573067,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
652,False,"{'a': 0.7, 'e': 0.6455407375705132}",20,0,12.262330685730259,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.7, 'e': 0.00173109645035448}",20,0,-7.072293339900722,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
654,False,"{'a': 0.7, 'e': 0.6428927063795342}",30,22,13.593766636819463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.7, 'e': 0.9851540239234985}",20,0,-61.5142134054888,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
656,False,"{'a': 0.7, 'e': 0.8640820105599794}",20,0,-44.12740825942286,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
657,False,"{'a': 0.7, 'e': 0.3366187259762504}",25,0,-106.87154169005835,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
658,False,"{'a': 0.7, 'e': 0.34916160524678796}",30,16,22.87857273393122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.7, 'e': 0.8707257777216884}",25,2,-47.11079072647591,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
660,False,"{'a': 0.7, 'e': 0.9827740114685116}",25,0,-152.23573217713135,"{0: 12, 1: 1, 2: 10, 3: 1, 4: 1}",0
661,False,"{'a': 0.7, 'e': 0.6326082713541367}",20,0,-113.40653202481936,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
662,False,"{'a': 0.7, 'e': 0.015083023554977697}",20,0,21.08630156851527,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
663,False,"{'a': 0.7, 'e': 0.6556805368074421}",20,0,-7.276878805563362,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
664,False,"{'a': 0.7, 'e': 0.987901248308375}",20,0,-81.71734397749692,"{0: 8, 1: 5, 2: 7, 3: 0, 4: 0}",0
665,False,"{'a': 0.7, 'e': 0.8554965663470804}",35,0,-100.96726822982303,"{0: 24, 1: 4, 2: 5, 3: 1, 4: 1}",0
666,False,"{'a': 0.7, 'e': 0.3207384817301247}",30,0,-5.095876877945772,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
667,False,"{'a': 0.7, 'e': 0.3648679225214973}",25,16,16.35909248736031,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.7, 'e': 0.8788712415927086}",20,0,-66.44194831754025,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
669,False,"{'a': 0.7, 'e': 0.9795276830009181}",25,7,-68.99822040987452,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 1}",1
670,False,"{'a': 0.7, 'e': 0.6194969495515642}",20,0,-67.52585983458809,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
671,False,"{'a': 0.7, 'e': 0.031892879178792334}",30,18,19.92074174268795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.7, 'e': 0.6682829884913349}",25,0,-48.302530737622405,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
673,False,"{'a': 0.7, 'e': 0.9903691661066719}",20,0,-83.46761984627013,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
674,False,"{'a': 0.7, 'e': 0.8466692499569631}",25,0,-158.82023594717919,"{0: 12, 1: 2, 2: 8, 3: 2, 4: 1}",0
675,False,"{'a': 0.7, 'e': 0.3047675559805424}",35,1,-67.92396916504595,"{0: 28, 1: 1, 2: 2, 3: 2, 4: 1}",1
676,False,"{'a': 0.7, 'e': 0.38047108169799965}",25,0,2.0158381918428008,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
677,False,"{'a': 0.7, 'e': 0.8867682246292805}",25,0,-125.21745819683836,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
678,False,"{'a': 0.7, 'e': 0.9760044153816962}",20,0,-174.58153921546202,"{0: 6, 1: 2, 2: 9, 3: 2, 4: 1}",0
679,False,"{'a': 0.7, 'e': 0.6062104790904437}",25,0,-82.44430396157537,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
680,False,"{'a': 0.7, 'e': 0.048693717817062145}",20,10,15.501154152447548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.7, 'e': 0.680696498374917}",35,16,-32.05620858818597,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
682,False,"{'a': 0.7, 'e': 0.9925570795708186}",30,0,-127.29531931708394,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
683,False,"{'a': 0.7, 'e': 0.8376025571123953}",25,0,-129.51396653264032,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
684,False,"{'a': 0.7, 'e': 0.28871046414304385}",20,9,8.936074293245303,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.7, 'e': 0.39596667133822006}",30,0,20.094715464977977,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
686,False,"{'a': 0.7, 'e': 0.8944144941392398}",20,0,-25.039427276896692,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
687,False,"{'a': 0.7, 'e': 0.9722052047345517}",20,0,-134.3059674740736,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
688,False,"{'a': 0.7, 'e': 0.5927526164178513}",20,0,-41.59580191416886,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
689,False,"{'a': 0.7, 'e': 0.06548078941527759}",20,0,-10.313777518110763,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
690,False,"{'a': 0.7, 'e': 0.692917556820844}",20,2,-21.53811632494338,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
691,False,"{'a': 0.7, 'e': 0.9944643701180947}",20,0,-130.7810947886649,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
692,False,"{'a': 0.7, 'e': 0.8282990512143589}",20,3,-38.47335381280565,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
693,False,"{'a': 0.7, 'e': 0.27257174599483086}",20,0,-31.788848034670163,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
694,False,"{'a': 0.7, 'e': 0.41135031041707804}",25,2,-4.715539024575778,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
695,False,"{'a': 0.7, 'e': 0.9018078883139393}",20,0,-185.262449033394,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
696,False,"{'a': 0.7, 'e': 0.968131125199799}",25,0,-45.29855845111762,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
697,False,"{'a': 0.7, 'e': 0.5791271664380646}",20,15,-2.1457461885458113,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.7, 'e': 0.08224934781107586}",25,2,39.55434216484308,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.7, 'e': 0.7049427086031577}",20,14,-14.129157239069047,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
700,False,"{'a': 0.7, 'e': 0.9960904985055162}",25,0,-62.86801896670343,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
701,False,"{'a': 0.7, 'e': 0.8187613626173352}",25,0,-45.31923588281032,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
702,False,"{'a': 0.7, 'e': 0.2563559643910324}",20,0,-7.897719215905724,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
703,False,"{'a': 0.7, 'e': 0.4266176495608081}",20,0,-44.20090645639375,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
704,False,"{'a': 0.7, 'e': 0.9089463168395504}",20,0,-75.71475344750277,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
705,False,"{'a': 0.7, 'e': 0.9637833286306879}",20,0,-97.22017563283502,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
706,False,"{'a': 0.7, 'e': 0.5653379814368573}",25,2,5.792270399450789,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.7, 'e': 0.09899465207633747}",25,7,33.08011934813389,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.7, 'e': 0.7167685538839246}",25,0,-101.67557135605612,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
709,False,"{'a': 0.7, 'e': 0.9974350049823141}",25,0,-140.67330947926823,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
710,False,"{'a': 0.7, 'e': 0.8089921878856655}",20,0,-69.16122941438735,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
711,False,"{'a': 0.7, 'e': 0.2400677039747151}",25,9,-5.5276435607661485,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
712,False,"{'a': 0.7, 'e': 0.4417643722768563}",25,0,-113.63935535366198,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
713,False,"{'a': 0.7, 'e': 0.9158277614879011}",30,0,-212.68322993384203,"{0: 18, 1: 6, 2: 1, 3: 0, 4: 5}",0
714,False,"{'a': 0.7, 'e': 0.9591630442676833}",30,0,-235.96409542320046,"{0: 17, 1: 3, 2: 4, 3: 2, 4: 4}",0
715,False,"{'a': 0.7, 'e': 0.5513889599923999}",25,0,-22.577775965283667,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
716,False,"{'a': 0.7, 'e': 0.11571196785751887}",25,11,12.681044802457532,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.7, 'e': 0.7283917491746285}",20,0,-56.05375292252821,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
718,False,"{'a': 0.7, 'e': 0.9984975094198864}",30,0,-87.4198824585248,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
719,False,"{'a': 0.7, 'e': 0.7989942890310262}",25,0,-100.60573682292505,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
720,False,"{'a': 0.7, 'e': 0.22371156988073487}",30,0,18.870390154804486,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
721,False,"{'a': 0.7, 'e': 0.45678619617421756}",20,4,-83.11057327894588,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
722,False,"{'a': 0.7, 'e': 0.9224502766871862}",30,0,-91.40299156988493,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
723,False,"{'a': 0.7, 'e': 0.954271578391014}",25,0,-86.65288014183128,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
724,False,"{'a': 0.7, 'e': 0.5372840458728363}",25,0,-41.99050799615179,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
725,False,"{'a': 0.7, 'e': 0.13239656871412694}",35,27,13.335386340254741,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.7, 'e': 0.7398090082814244}",30,4,-47.605511904113975,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 1}",1
727,False,"{'a': 0.7, 'e': 0.9992777114192931}",25,0,-59.7945147516539,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
728,False,"{'a': 0.7, 'e': 0.7887704927317303}",30,0,-145.10450035906584,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
729,False,"{'a': 0.7, 'e': 0.20729218643351896}",25,0,10.180359340055105,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
730,False,"{'a': 0.7, 'e': 0.47167887417413407}",20,0,-39.14258314823253,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
731,False,"{'a': 0.7, 'e': 0.9288119900720063}",20,8,-44.78893213173735,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
732,False,"{'a': 0.7, 'e': 0.9491103139512932}",20,0,-73.7492404870053,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
733,False,"{'a': 0.7, 'e': 0.5230272269215083}",20,12,-21.614169673092263,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
734,False,"{'a': 0.7, 'e': 0.1490437374552377}",25,0,11.698473272433818,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
